d1,d2,d3,d4,d5,d6,x,y,z,std_x,std_y,std_z,jitter
-0.2990876279873558,-0.2878440872853208,-0.27836866524236525,-0.3298907140600628,-0.10496371053422238,-0.2248305223487917,-0.27197220231427965,-0.3901729824059629,0.7498189690485001,0.00013439798479853633,0.0003911179876311422,0.000650848809952493,5.946402719831182e-07
-0.49412805322349973,-0.28645873181004966,-0.38299948343899054,-0.19036829729404808,-0.06352271444295965,-0.11344922318164052,-0.3779879244784215,-0.579381459304803,0.8917694634779252,0.001126526788025182,0.0007495229001228716,0.008231380272253867,6.958646836839709e-05
-0.4360362840846156,-0.23973896578092002,-0.2579324062107271,-0.27141480500690557,-0.3080892658123001,-0.1429178984268868,-0.2630387972273003,-0.5890799118028656,0.8658150221097677,0.00010742069855175478,0.00034492840157933,0.00041878566888069695,3.0589624515327134e-07
-0.43672221815608614,-0.47405728528747026,-0.1653930222434477,-0.395721398564314,-0.31350655249303183,-0.020529027866658056,-0.14515838938686848,-0.46570448422350896,0.7320590343196671,0.0029369194737871944,0.004133869459754317,0.001704114973369394,2.8618380548261678e-05
-0.42621308950306025,-0.058109037129658536,-0.2890081440398389,-0.40029346221388884,0.012139782137781552,-0.1840147664511521,-0.25652025773758386,-0.6058193237497121,0.977323040460536,0.00022800950452646771,0.00038997617200688676,0.0012126300361589245,1.6745413534823448e-06
-0.3844366376287565,-0.10302402981118403,-0.30732253626750894,-0.22322565887564133,-0.31458628833949676,-0.4149732825695454,-0.2114624746678579,-0.5563610819777899,0.9775443124422181,0.0002383920532546124,0.0009900994403574334,0.0003245081065702113,1.1424331840808363e-06
-0.06946716985452134,-0.13254128216714517,-0.3644902492467305,-0.22560245956930974,-0.49337839887264434,-0.060689100214524005,-0.030973937600979187,-0.5000750177308176,0.9000311037415727,8.971450384700413e-05,0.0002778789256271295,8.863645816320904e-05,9.31218112239202e-08
-0.2024538627476154,-0.09952811411617785,-0.20536479884461478,0.017198651421657662,-0.19276880537431212,-0.2813749287579903,-0.13286143335987777,-0.37963210276421655,1.0981745538792362,0.0018419174365628794,0.007257966234600767,0.002275397208610671,6.124816616267243e-05
-0.38438689103063145,-0.3400021942760644,-0.03686421411464119,-0.39779893720763904,-0.14827635488462854,-0.47129554860005995,-0.21767325751023395,-0.5400067463896935,0.8229857271819598,3.85276293847518e-05,0.001832831452679858,0.00019353588404714072,3.3982116505724757e-06
-0.3460751387119039,-0.17057387788756878,-0.12547077247610594,-0.28786052240583343,-0.005731317385870294,-0.1423347110751645,-0.29337093553952454,-0.7218825628153537,0.7703010135836043,0.003857829368443214,0.0034667843939329116,0.0009310286614007266,2.776825583838937e-05
-0.18299572962179939,-0.3493653556563795,0.011446705705098759,-0.373886150445123,-0.2433390693567048,-0.261005739546817,-0.1583813895138622,-0.4682826036815281,0.7965510118753358,0.0018784195736395873,0.00020544224976871728,0.0005091862363966467,3.829937235958142e-06
-0.25551683072253234,-0.3124167708832351,-0.12931628235725873,-0.07622623982661686,-0.42950393894130495,-0.4787812245282191,-0.09353573565950485,-0.5062862431262287,0.8109178325298375,0.0003310656470627838,1.013618008898776e-05,0.00046910587203421105,3.297675239888737e-07
-0.2688389394497657,0.019769769475750487,-0.15317506549758358,-0.18295795071820925,-0.2675904415980407,-0.0854442065738531,-0.14751989751092529,-0.42600723124528794,0.8054836737381424,0.0008342943959815774,0.00025996276921470016,0.0006056676893886105,1.130461130513379e-06
-0.4659544535022482,-0.17890748982530336,-0.07646746469079363,-0.3111575055184507,-0.2657660085787847,-0.34259809486907133,-0.20740443311795015,-0.5446045491473276,0.8905067232107269,0.00042670175769180777,0.00019251645079011528,0.00044556086349784155,4.176614569230433e-07
-0.2627802725286821,-0.15785095386742287,-0.4998033958612818,-0.4781980073640524,-0.22850621733885268,-0.3964990924599578,-0.10639385422423929,-0.6064211410330619,0.9922456263497703,0.00012601200419529946,2.7111316479921888e-05,7.128505293018055e-05,2.1695607453849294e-08
-0.05924237520862463,-0.1990197233012806,-0.43190616022839834,-0.27459835224463636,-0.4659168176105312,0.002716288141041745,-0.038849771410653065,-0.5045524869876388,0.8970245735430395,4.1711229179915105e-05,8.835085407578525e-05,0.00048423330785751637,2.440275964942524e-07
-0.38405164404791364,-0.27210977887662136,-0.2118702128860565,-0.11393986538052708,-0.39597084919721376,-0.04882644627326449,-0.15848721183795472,-0.5111854076927222,0.8223504490432466,0.0005338834267458605,1.621465301479541e-05,4.550671702596345e-06,2.8531513693923757e-07
-0.4203590805415844,-0.04328033001606668,-0.22684486875326182,-0.3355947232037189,-0.45831772190731246,-0.20624245292653598,-0.17319318261701688,-0.5754489206499805,0.8851108636312955,0.0011340867422436895,0.0002692228326003064,0.001164778074494914,2.7153416353503163e-06
-0.2954482162499691,-0.4383673871369826,-0.45782707809702927,-0.2557091983836012,-0.42930904916393275,-0.36109480371420966,-0.008686395565712502,-0.4539437496540711,0.8732673655630205,0.0001430543814874442,0.0004433281122735994,0.0005295604671804069,4.974386595951591e-07
0.009972100484589297,-0.13243401896564294,-0.12387597798886557,0.00775241537740512,-0.4039813137834231,-0.0325597564777767,0.029194434855632053,-0.27814616897523703,0.7285727568154667,1.3884798244803968e-05,0.00042663549508505945,4.476565679374559e-05,1.842145973169481e-07
-0.4573642733048091,-0.14749997517198266,-0.35637313538831206,-0.06276417578301002,-0.029603430629272065,-0.22686951530535232,-0.2758855565215001,-0.6879176193522168,0.9307264274598782,0.0013657555129962667,0.0007300838268083387,0.0007211172966447917,2.918320670967097e-06
-0.29671640484452644,-0.31441251430192285,-0.010901529986584613,-0.05324586381744367,-0.046182292238103106,-0.14865156903468896,-0.17391360560761138,-0.5131959193203769,0.8262824032724974,0.00023727591285394666,0.0001708318782350094,1.2023380006895229e-05,8.562795110876496e-08
-0.49029876208735196,-0.2740447121605656,-0.020785325905261,-0.45271101119641316,-0.3112703797902364,-0.027988706466308744,-0.22165015839247618,-0.6287470686645332,0.8205091597988506,0.009200701498323461,0.004053869235413889,0.0063564088624555445,0.00014149069746579015
-0.3537383443669701,-0.09455859929899108,-0.34870543177622526,-0.2807749955011644,-0.40674117296749523,-0.04167440505864717,-0.1325542680377183,-0.5186276055025963,0.9155915567630538,0.0018535348462222297,0.0020969392691163715,0.0011182224218350492,9.08316710921701e-06
-0.014537292402547142,-0.1662831005773449,-0.03809706357086895,-0.3078128898338042,0.018356361090715367,-0.06548904042167941,-0.2551271701734921,-0.42894325584118714,0.6593665514625796,0.0003870399572854346,0.000415557978138463,0.00023125214943536327,3.7596591834851384e-07
-0.12304118870378111,-0.46443452324888174,-0.03143886817395025,-0.06651255639560977,-0.32150426591854975,-0.2506378794025592,-0.027631242475473394,-0.5347668660920313,0.8542875847552416,0.000219443151001074,0.0006744578600572221,8.818248974884302e-05,5.108248530125524e-07
-0.46032668272937277,-0.3445121125471785,-0.29410880842287546,-0.303144537358215,-0.09895789469968586,-0.03477118099183568,-0.34908106159063823,-0.5703956161465223,0.784002321623802,0.0002755804654101779,0.0037208082172513783,0.0018588450935796271,1.737566346440612e-05
-0.29204814581470223,-0.4244795454443575,-0.1819292237437321,-0.01917222890392245,-0.37440113785918794,-0.007469555730169164,-0.030067151360525405,-0.5300999722715526,0.7125947048146013,0.0010146259391028082,0.00023454099852743236,0.00030447883585648495,1.177182637775021e-06
-0.28123987105125026,-0.4150926167527471,-0.02892027044110318,-0.425327536411731,-0.1837066554705098,-0.23079611371868464,-0.10564194283473134,-0.5463049951571038,0.7843755140660397,9.360269510496353e-05,0.00046658342716135627,6.252521316619755e-06,2.2650065305536417e-07
-0.22794035047053707,-0.1302515386713825,-0.23109603715175275,-0.4147592388124716,-0.4575048548652698,-0.48224104763127734,-0.1918276693572623,-0.32143456514851504,0.9477464399749975,0.0006767755639064853,0.0002672512678024199,0.0005187348896109743,7.985342897426516e-07
-0.4760037126180349,-0.2668437514818113,-0.31896312764012086,-0.12750977581578815,-0.29107318247742753,-0.24618946701865968,-0.25054280306875387,-0.5298053410643552,0.8790415909938993,0.0004891047945568908,0.0009298109810739632,0.002620492746251946,7.97075419374333e-06
-0.4927460901500197,-0.07543330709542201,-0.1782571631326506,-0.18458698045675848,-0.06541400181353246,-0.39068437345272156,-0.2578604697205918,-0.6070893457510195,0.9591605105918867,0.0003477705991180016,0.0006556031105657181,0.00019809520131522636,5.900015369784586e-07
-0.4297365641691203,-0.12603028321698634,-0.3410345475333794,-0.10292790845558503,-0.14437330155329187,-0.16555738166607592,-0.23102767911027758,-0.5941823778248422,0.993776046111341,0.0006219155371453555,0.0025717478399091545,0.0003247971164821744,7.106159054295338e-06
-0.1913520212283491,0.006440622373283689,-0.06851164649364944,-0.02165973423391976,-0.227730475474006,-0.4604859897967628,-0.06926856059854283,-0.5069377434718869,1.1494079778114008,5.0933324923960135e-05,0.0001724492841113391,0.0003648942249884471,1.6548075460824245e-07
-0.15546322634732374,-0.06935147875227027,-0.3510246243237857,-0.26055916680032865,-0.35260314073284305,-0.4063787974942764,-0.08971548187026253,-0.4501664199451258,0.9829460487511498,0.0003834047943058952,0.0005711337370660273,0.0005065038114258245,7.297390929006387e-07
-0.006147923876533901,-0.07997786302955223,-0.13526255022201422,-0.05394370265943438,-0.324709486760232,-0.31312238624027827,0.01978501291303455,-0.25431316992820235,0.7289172710330883,9.242368908919344e-05,0.00040067267298285686,0.00042803552964938365,3.5229514382231156e-07
-0.05656588311648969,-0.14716574201136706,-0.22063863748022738,-0.0691576889046141,-0.372096924209913,-0.14943715237225824,-0.0039890626340410565,-0.3380160047301111,0.8223535463691493,1.5685899491558267e-05,0.0014065873706839288,0.0003544078107487437,2.1043389751301055e-06
-0.49497120083574786,-0.13911301366804774,-0.0516521146059043,-0.2815214811301524,-0.04023222025718787,-0.07109781827494271,-0.23044190200233144,-0.6503755109498284,0.8588415278654656,0.00013374440670136962,0.00017942016504157547,1.0369969224579472e-05,5.0186698209166244e-08
-0.10107299443731688,-0.31096961327245914,-0.09024816284953269,-0.18082714472981498,-0.0043995316136115625,-0.4254751487179134,-0.26131036581904055,-0.5170779873444987,0.9979713548849317,8.641106345939778e-05,0.0010637589998240787,0.0008176154528318861,1.807545110304398e-06
-0.051247611786133074,-0.3016141929699061,-0.03447120399357484,-0.336883161683329,-0.15436204437096984,-0.31019466404069784,-0.2004495429872559,-0.4452657029519675,0.7889846870352568,0.006039338844151561,0.0024298097486524207,0.004500920485852606,6.263587430909192e-05
-0.08623680657269678,-0.27173740455515505,-0.3681555583120437,-0.4837218444037724,-0.01696407603555833,-0.4781377750180419,-0.13010521494656546,-0.5334777962699108,1.0167448096210123,0.000651824656647547,0.0007566754616529197,0.0002943966633456752,1.0841025326704183e-06
-0.3257615617526986,-0.16370380052085814,-0.09672206459178584,-0.42654124115313674,-0.45609105349146195,-0.3764661245459539,-0.1825437111379433,-0.43412340377742764,0.8684048142847083,0.0002633190876846691,0.0007369467353166982,0.0009064781220482627,1.4341300183851715e-06
-0.423954342040654,-0.3736390596115528,-0.019837591933889342,-0.028655252737993797,-0.17868116588593547,-0.02866068914564468,-0.16831826042171175,-0.5046237897734653,0.7912378903367183,0.0015092441232940313,0.00024450464420120284,8.86577953447431e-05,2.345460549408916e-06
-0.26199233414908407,-0.11288814173911216,-0.22588790349788673,-0.4530590012433495,-0.11844007906643117,-0.43365048684795476,-0.3488582483875947,-0.4240768164429642,0.9516704628783488,0.0037649015051138992,0.00678062913797848,0.014650579520920278,0.0002747908951488204
-0.3478197819725547,-0.4510294094921783,-0.3098222352942199,-0.04260605846852922,-0.4853256774889805,-0.0450123534054484,-0.012543097765268412,-0.4403868559386106,0.7594899838601018,0.00015002171676394127,3.9056741215955584e-05,0.00010762931738133021,3.5616014495181454e-08
-0.00858586089689628,-0.23392787403633242,-0.1644297211402288,-0.4924587296907001,-0.42863710728969984,-0.07494882704626316,0.0112699726786716,-0.41374494674132084,0.7477103835455272,0.0004934214957774206,0.0014422297047752442,0.0002957395018077061,2.4109531467607855e-06
-0.46976065892974106,-0.47817124836614777,-0.4549662416775096,-0.4093466208686201,-0.10968295545935786,-0.15412213775968264,-0.2251199553757576,-0.44689194081652556,0.8059759062805263,0.0007947342847846035,0.000620178485323669,0.0007502755681519189,1.5791373652361396e-06
-0.13392657335252212,0.008057399060958703,-0.018009899047566946,-0.018043991877079057,-0.2866079547168016,-0.22142605522440528,-0.07607698449571686,-0.22615793403479897,0.8028848391795024,0.0006545900053700991,8.097692696280336e-05,0.00010450925824220561,4.459675228891015e-07
-0.08879544549770801,-0.10385611889619772,-0.4663228889040109,-0.37143875626700884,-0.017072489512348188,-0.2215675576341149,-0.21630348327665702,-0.5222266119895834,0.9912333315100397,0.0010881085742908579,0.0028421434361604113,0.003696013718287206,2.2922276986922214e-05
-0.465063305476234,-0.4751835848952668,-0.22205684817126192,-0.38037942455849505,-0.31678026712751617,-0.37031376124019083,-0.16208052843884907,-0.5070357677378144,0.7688515973813648,0.00027940174535896983,1.8326614060449848e-05,5.451808601911278e-05,8.137342179574665e-08
-0.2572340251338108,-0.017796784085029826,-0.3802363006283125,-0.4575947183158967,-0.004304064070431879,-0.16869485784584387,-0.20256826005136286,-0.5324285060694999,0.9383688873904877,0.0008863367337105009,0.00028501764845240406,0.002515555296465096,7.1948463150275376e-06
-0.3074420929532983,-0.23848729786479622,-0.4496162948513253,-0.3382328776612336,-0.47991243583154397,-0.42195691907506583,-0.15652726790660645,-0.5927763559012185,1.057341524387413,0.0002180031718635096,0.001277314496760673,0.00010497618129279765,1.6900777052163403e-06
-0.25334656285383494,-0.4570985618060211,-0.3318153909827658,-0.19206659614736227,-0.05167083796934058,-0.3811631369111646,-0.0701848251815912,-0.5449940331935513,0.8862674975603109,0.0005184928567696812,0.0009487270053575652,0.0004853241499563982,1.4044573037468197e-06
-0.3113213594173897,-0.35582140079135316,-0.3511046659174439,-0.0007227821814200786,-0.2747959933124431,-0.07909884572454601,-0.004656295947159237,-0.39940817455612837,0.793324504710711,0.0004021382646596002,0.0007107381940093462,0.0009752070842907506,1.617892821577969e-06
-0.42212406433185945,-0.2600755741945342,-0.25686063537526826,-0.1763889023606064,-0.15017671743101813,-0.295979848292247,-0.28734181810517895,-0.5935756859205801,0.8391665991169537,0.00042408761280078843,0.00024160813867493466,0.00041072971214131616,4.069236924407264e-07
-0.08360775643539603,-0.1408273757979413,-0.188035575767193,-0.491959628353953,-0.2802725234977612,-0.21287552396034737,-0.12111370768766748,-0.2953171070662077,0.7778799056785438,0.0013520381171939157,0.00023547690355595698,0.0010626310584764145,3.0126412088922757e-06
-0.39689107703112136,-0.00873553389676568,-0.3073763025230172,-0.43502679104864395,-0.21830896947449296,-0.3924133731672058,-0.21577034962569674,-0.5668184231266976,0.9755450455184618,0.0005349431251042408,0.0005882641066201247,7.960967638780582e-05,6.385565068084363e-07
-0.10281061531110558,-0.32272612494765474,-0.013472589724154271,-0.26784850637700625,-0.4551863560582394,-0.2732801513401686,-0.014390134823996504,-0.45906371706090404,0.7935706429819694,0.0001503582657509985,0.00016105810005791803,9.86667643898631e-05,5.828245006907898e-08
-0.06261223493906448,-0.40219083784178383,-0.3323050435734797,0.008318825801879925,-0.46181438329120583,-0.3237772602643816,-0.00014878175048638984,-0.48208143039001367,0.8113501616297075,0.00010877572567842566,0.0021488433250184433,0.0004382218889931163,4.821398217965883e-06
-0.27152183998600854,-0.24971906506977565,-0.21481723991820834,-0.14377629957646926,-0.29669033233397035,-0.48206747394617494,-0.11765999100937953,-0.3852560193202789,0.8960573904808675,0.0003043230071394433,0.0002824500522611333,0.0002786374237794398,2.5002933862715373e-07
-0.3238692387356698,-0.48894851744323936,-0.23953466345947272,-0.048050145207095774,-0.4562144782163978,-0.2884887253487999,-0.015247960494111673,-0.5838683412205155,0.7829602259772402,0.0003070453686306121,0.0014775715101568196,0.0003317550551242952,2.387555842625136e-06
-0.025206536317556316,-0.06824207535590887,-0.11607963453354542,-0.13047481267149325,-0.49598721557241915,-0.2734064229118811,0.020592789824172633,-0.23448111120523,0.7222436289548883,0.0001410607839625822,0.00015032763740897896,0.000513565331529994,3.062458930906163e-07
-0.03747308542956429,-0.1244490281265897,-0.3169914282163788,-0.2084899915404918,-0.17802711398543497,-0.0509027692348224,-0.0788162372707834,-0.4159602100499143,0.8398569711540398,0.0004023632885058644,0.0002911487548620109,0.0005121699715347441,5.089818931368535e-07
-0.21470284937665546,-0.05573307377073583,-0.11685158024938042,0.018290944215069938,-0.322573020536214,-0.23184290074885566,-0.09956734505366782,-0.3582585505058801,0.8305628973380013,0.0008189596977257013,0.00033781768226805945,0.0005106274990110345,1.0455562156981996e-06
-0.12493004927391599,-0.15148432030521775,-0.028694828561642072,-0.25818490525679216,-0.12972109023071715,-0.4066636312515731,-0.3263353312804714,-0.328863284047741,1.0104000583192638,0.0006608377315408913,0.0039263271038005,0.01457223363873347,0.00022820274425530183
-0.17187111921804876,-0.4922621447844554,-0.21963609750137952,-0.25556693970179956,-0.35506943751543263,-0.17987966098147762,-0.0426864571480996,-0.5026537342820229,0.8393442791500828,0.00020238642012886232,0.0014365591357072438,0.000205652363405015,2.1469553080105884e-06
-0.16050144003794437,-0.4313593136451955,-0.08609069432618932,-0.07777267029062435,-0.4275788170450633,-0.019028605336825766,-0.015424951651862525,-0.5162590586677074,0.7970604298013952,0.00010598574932366786,7.407081554276005e-05,0.0001226805375189529,3.176997906080816e-08
-0.24564866623084286,-0.025119374200833433,-0.05017431256433641,-0.31623010149472836,-0.12092828235067299,-0.041605970659391645,-0.27876355947604237,-0.48401357556373736,0.7396892270116638,0.0009988607179514692,0.0003743974017805035,0.0005169812164057531,1.4051657264428884e-06
0.019449914148060077,-0.3682393546791838,-0.08972792618179593,-0.29874412610525025,-0.4646154485665237,-0.3539862588982999,-0.09077581984963044,-0.4632863975575295,0.8615535957236692,7.016076815530292e-05,6.975604500825658e-05,0.0010345262172619758,1.0800329334057093e-06
-0.4172064481943422,-0.1244766386699232,-0.21644320514127424,-0.4209671838669782,-0.18557161530100502,-0.4163678764198,-0.2291622269094836,-0.5999930128213545,0.8849117397380196,0.00027683183150215604,0.0007841037201602706,0.00046672553950094086,9.092872361244582e-07
-0.20252706506089874,-0.32116649533024777,-0.10555346584658176,-0.24334013708201374,-0.07157285041108363,-0.3170417525293209,-0.2545032539101406,-0.47810337850195367,0.8796571440442199,0.0007472978427454973,0.0009202973513745881,0.0024569857477337647,7.442180245286005e-06
-0.2894229031144695,-0.3580184411814302,-0.13927946647441408,-0.017572324949962304,-0.46331143903958266,-0.19636340276689146,-0.07844097238247834,-0.5571010512553262,0.7362867993219123,4.771969229454365e-05,0.0002560413172571186,0.0001283500883906905,8.430807036534443e-08
-0.22232478520370225,-0.062084907095710185,-0.25206345745998443,-0.17198079678409312,-0.3450125195347925,-0.17926525824559564,-0.061923891907099814,-0.4061226912789222,0.8667643524286264,0.00030919447922691623,0.0006589672184122501,0.0006664147969220507,9.739477024830402e-07
-0.07325113458555915,-0.4382688159571195,-0.15072786469160687,-0.43901290342593347,-0.09398686893594438,-0.22865178378958523,-0.1759937617457435,-0.4756719689996009,0.8076931010071541,0.00010735264330894721,4.509737838954298e-05,0.0004494481680150347,2.1556201929509855e-07
-0.18390585020413924,-0.29264164362257744,-0.24960995127999436,-0.4077579830740747,-0.07373651169395462,-0.3717765850937881,-0.1371908148247343,-0.4295132142236654,0.8629731468384814,0.0002454289457492174,0.00031751536463446014,0.002950321471017096,8.865448156535014e-06
-0.18675058476589712,-0.14366473261893997,-0.3461904420644867,-0.43730455302933935,-0.41734475199055265,-0.4258807975211181,-0.10330206166901348,-0.46262187138116495,0.9831703524278421,2.063967706922637e-05,0.0007754542130036022,0.00045482785711380115,8.086236123412907e-07
-0.25168572804957984,-0.32133701552242533,-0.4231309161368789,-0.035660982567168764,-0.3664346415706932,-0.49982871728979855,-0.03783700308224955,-0.3934515276220196,1.0566554445263816,1.6933263067212882e-05,0.0018740576383480445,0.0042639016266325545,2.1693235848848498e-05
-0.3361829811214201,-0.36595906744372525,-0.2940642449199038,-0.3769535384666216,-0.3242037772612817,-0.21071571571883452,-0.09453362453811315,-0.449970608164329,0.7172197240224968,0.0026776841677520987,0.0011384871187390348,0.00032687421780962694,8.572992176033611e-06
-0.46496136134678256,-0.4645003654048015,-0.3674694771990412,-0.27081603508018304,-0.22594849676873568,-0.3418565256369143,-0.16477309175248617,-0.44384251267077257,0.8121624352849615,3.016550492813783e-05,3.5671429349880286e-05,6.935406037308317e-05,6.992394249666272e-09
-0.4850117302902743,-0.03952649604661013,-0.3517373561644823,-0.23966901417008385,-0.44976088038367595,-0.42573255836029705,-0.23927246987266979,-0.5991968935910946,0.9642757485009366,0.00017967071771430242,5.1602591369344266e-05,0.00016189202457230314,6.115342186012327e-08
-0.1494449045797825,-0.37604779872913485,-0.18198045979848143,-0.22692853043758893,-0.22351780901360785,-0.03203562491062034,-0.04785328964195938,-0.5465294038748869,0.7864230038951516,0.00022886617118282078,0.00021080839408605659,3.725675566402033e-05,9.820796917163486e-08
-0.2540676680020476,-0.024837387584188964,-0.18730474048147605,-0.11401066558409428,-0.25508416682846347,-0.1701552492338576,-0.08147258704339252,-0.4046006599645758,0.8535503149285985,0.0007703267058618572,0.0004036385562710358,1.8881605372550053e-05,7.566838328939912e-07
-0.03249131058454757,-0.19321669781623035,-0.137197899922183,-0.3991432051820235,-0.4591305640612462,-0.004502935946182562,0.02107661041652936,-0.33387600371336856,0.7199721540336558,1.7875888240474005e-05,5.016559153655517e-05,0.00017470668357266633,3.335855923955819e-08
-0.4047573174947975,-0.3370333436627489,-0.2880560328340423,-0.07514147738026744,-0.34573920173722994,-0.4182654855585123,-0.19187072557880286,-0.4994284194850819,0.8542523778887464,0.00011843087318223316,0.00023838067470797564,0.0002692594532788121,1.4335187097694067e-07
-0.277717899038593,-0.07090927379872719,-0.47710012851753064,-0.22252397561238163,-0.13389900318554832,-0.2574139202006731,-0.14067578091701935,-0.6426807055300469,1.01703810552128,0.000670437354471751,0.0010128036309332777,0.0006454966297212068,1.8919233400841474e-06
-0.04628233595731368,-0.3017552180627541,-0.13237818818282976,-0.41223960061414616,-0.42911249755111175,-0.17030682936363467,-0.030910282264030763,-0.4530504973786294,0.7592381228692654,0.0018498200390287347,0.0007301344625742363,0.0004179400082903051,4.129604360760539e-06
-0.27637032668527145,-0.21922872115777375,-0.17936230267203718,-0.3537330953414555,-0.24587316180468688,-0.0626689286920778,-0.2713923717461483,-0.4159235328134295,0.6898620541669142,0.0007175841369575306,0.0004368512048096159,0.00026591955840016496,7.764791802964357e-07
-0.4529245221100745,-0.20296231339453202,-0.06932032220127521,-0.4892211283020913,-0.12796052634101873,-0.3950439856629136,-0.22506666325122546,-0.5540566387803777,0.8765921577274298,0.00010602871026805957,0.00020558794234856387,0.00010890728926577486,6.536928709544368e-08
-0.2763616685986299,-0.24287908543739778,-0.3517625314772461,-0.013608558259038006,-0.3970635039906464,-0.09487418056284608,-0.03429770441828437,-0.4076026682268863,0.9315832601487746,3.477621031620035e-05,0.0007969995484151186,5.7597026878607376e-05,6.397350824831149e-07
-0.3271915087717312,-0.49804374524047357,-0.32261048191496944,-0.06567553903376788,-0.4583044612057418,-0.023236631775823524,0.00922774624084277,-0.4528401320153745,0.7639663670637381,1.5991831297090938e-05,3.569730943283932e-05,0.00010967743688895356,1.3559176731508892e-08
-0.2262961045457827,-0.33607715540462,-0.1472558162440235,-0.08769047541727293,-0.04310828864109301,-0.46773792766322164,-0.1670517739830757,-0.5194370703297643,1.0140939360747319,0.007965019508210106,0.0006230820686070829,0.002144051490673733,6.84267238250475e-05
-0.11988143665072032,-0.31324525904998407,-0.19482441060591138,-0.21331326059048678,-0.0756891568161176,-0.15345301002676415,-0.10404555214343882,-0.48371863504292106,0.7641526591992147,6.198296161770783e-05,0.00014295168850004218,3.293749249046983e-05,2.5361951187475086e-08
-0.49039908768383905,-0.3588120553255536,-0.3289124053189506,-0.3605352004341441,-0.40179021021153266,-0.35384110751777154,-0.2554793484181869,-0.5508809231454017,0.8157198878957821,0.00010607626755561101,0.0007689461509896437,3.374493390194321e-05,6.036690782243641e-07
-0.07267253380341326,-0.2125437670024624,-0.4742101379456964,-0.31131715228546597,-0.3566270913515481,-0.39178324551947374,-0.10288745015745698,-0.5399848216930503,0.9862758428476095,0.00023433018970571838,0.00028273100298107496,0.00026539522060066846,2.0528208097188012e-07
-0.1620482158348348,-0.06922860387669627,-0.09730776134281771,-0.3407850964621453,-0.2639505539781135,-0.3468603821120991,-0.20391224289127102,-0.2021622634121861,0.8385702670743387,0.006644685692675375,0.0010699866992870005,0.0018360505678248803,4.8667801178706e-05
-0.30929610825020737,-0.2662978625365975,0.014393354399146352,-0.45802321016139624,-0.2874790113465007,-0.023766371866500713,-0.21807579850015096,-0.5400707637655636,0.758346791709472,0.00018755248968325503,0.0008269651827202208,0.0006049050654391417,1.084957488011808e-06
-0.199233950706883,-0.31340695241549654,-0.10637084503750499,0.010158946984546446,-0.10995617261564167,-0.026135803090479748,-0.0741865081868726,-0.5604571922616497,0.7580570450948533,0.0011474480613675704,0.0034523161883114506,0.0005661872244343205,1.3555692090726147e-05
-0.20665950823580853,-0.34349966692368883,-0.42980469584921616,-0.009835587109884358,-0.3989442686075171,-0.08636112136293983,-0.027132119819909827,-0.4034633799760577,0.9115655776315031,5.034103012292579e-05,0.0005944490997920163,0.00029923017678172765,4.4544265025419975e-07
-0.1911794840505634,-0.28846537673645417,-0.3403188540152677,-0.4915449507325293,-0.028986546408362124,-0.2072323265146706,-0.1820103278156278,-0.4934386849341682,0.9163515465354284,3.331991390535493e-05,9.920979369782233e-05,0.00018235619043313356,4.4206580017509996e-08
-0.10042709894396451,-0.15712221417810418,-0.03613162852126983,-0.4462565486499392,-0.1400442102583746,-0.13422348900644082,-0.19951984522401986,-0.336753069550735,0.6119358066637529,0.003122409172248793,0.0005965679493570397,0.0012252297200556104,1.1606520224051005e-05
-0.25514743798255557,-0.3996728700642013,-0.2711227812566913,-0.49001505925667377,-0.12608589752718197,0.013427333642889838,-0.07307690619555167,-0.4935112168766812,0.7418689890509165,9.204157800297855e-05,0.0007230884658249629,0.00031839274970571577,6.327025245555438e-07
-0.058220553000301656,-0.2425320244309619,-0.12871282663379346,-0.3331199526672118,-0.3206053191407814,-0.30105780208923383,-0.06920112111165547,-0.34276569903919696,0.8233245966404077,0.0021583724899392987,0.0008919764438499188,0.0024239902727742173,1.132992262421394e-05
-0.09490407724324273,-0.3158914513491409,-0.18678655976397046,-0.08714353363665983,-0.016311324890639745,-0.1366172001729265,-0.09574914115904018,-0.45888076860813715,0.8432093314736655,0.002842107427871177,0.004524929083002893,0.002770254901102705,3.622687005484947e-05
-0.22020140102911528,-0.0758680333079918,-0.29726226285831303,-0.25731398832833596,-0.05536250557205813,-0.4698665125157976,-0.26730600335994714,-0.6501776981041066,1.1349683498953134,0.0031300644915740234,0.007601581900582662,0.003491448358824265,7.977156275501509e-05
-0.06440794138835099,-0.09373924915193887,0.0049312617198327136,-0.34964125099069193,-0.1922140967816074,-0.03540365052128919,-0.20903501246088657,-0.31133815799303266,0.5335224451915382,0.000555579759422128,0.0001580774137128594,2.6586216434064904e-05,3.343641647099752e-07
-0.48799443133899384,-0.0719282407694905,-0.07583909055225413,-0.16166243707327027,-0.19932001425987622,-0.002393202551243756,-0.21674804384906798,-0.5283651466450103,0.8377137937168925,0.00010827337152492707,0.0008669889211884902,0.0005687373022076357,1.0868550313673768e-06
-0.29443572195384865,-0.2966467192671208,-0.310918895806638,-0.23805980888722555,-0.1335252458262554,-0.2715304275056687,-0.19790828591223864,-0.33996508692358746,0.8499174064354926,0.00469276247827637,0.002199240923052297,0.010817930402534405,0.00014388629850922466
